The time spent in the parallel computing activating process is 0.000477s.
-----
No.1	 toolpath -2118.237076	[r = -2200.000000] is calculated within 0.032668s.
15	-1500.614573	1.093659
16	-1501.143675	1.007912
17	-1501.672776	0.920692
18	-1502.201878	0.831676
19	-1502.730979	0.742665
20	-1503.260081	0.654858
21	-1503.789182	0.569657
22	-1504.318284	0.489222
23	-1504.847385	0.415691
24	-1505.376487	0.351100
25	-1505.905588	0.297956
26	-1506.434690	0.256838
27	-1506.963791	0.227977
28	-1507.492892	0.208118
29	-1508.021994	0.194018
30	-1508.551095	0.182905
31	-1509.080197	0.172239
32	-1509.609298	0.159806
33	-1510.138400	0.143471
34	-1510.667501	0.121377
35	-1511.196603	0.091857
36	-1511.725704	0.054426
37	-1512.254806	0.010050
38	-1512.783907	-0.039443
bisection interval found by 1-dim search: [-1512.783907,-1512.254806]
No.73	 toolpath -1457.479449	[r = -1512.363829] is calculated within 7.229704s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1485.899253	1.948834
1	-1486.428544	1.918148
2	-1486.957836	1.894335
3	-1487.487127	1.871305
4	-1488.016419	1.843807
5	-1488.545710	1.808760
6	-1489.075002	1.763888
7	-1489.604293	1.710372
8	-1490.133585	1.649942
9	-1490.662876	1.584956
10	-1491.192168	1.514704
11	-1491.721459	1.441100
12	-1492.250751	1.363879
13	-1492.780043	1.284794
14	-1493.309334	1.202529
15	-1493.838626	1.118030
16	-1494.367917	1.031585
17	-1494.897209	0.943671
18	-1495.426500	0.853957
19	-1495.955792	0.764250
20	-1496.485083	0.675749
21	-1497.014375	0.589851
22	-1497.543666	0.508721
23	-1498.072958	0.434493
24	-1498.602249	0.369204
25	-1499.131541	0.315367
26	-1499.660833	0.273550
27	-1500.190124	0.243992
28	-1500.719416	0.223440
29	-1501.248707	0.208644
30	-1501.777999	0.196835
31	-1502.307290	0.185470
32	-1502.836582	0.172342
33	-1503.365873	0.155311
34	-1503.895165	0.132519
35	-1504.424456	0.102301
36	-1504.953748	0.064178
37	-1505.483039	0.018700
38	-1506.012331	-0.031529
bisection interval found by 1-dim search: [-1506.012331,-1505.483039]
No.74	 toolpath -1450.802829	[r = -1505.686176] is calculated within 7.304444s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1479.212269	1.983598
1	-1479.741747	1.951942
2	-1480.271225	1.927562
3	-1480.800703	1.903728
4	-1481.330181	1.875599
5	-1481.859659	1.839651
6	-1482.389137	1.794497
7	-1482.918616	1.740384
8	-1483.448094	1.679340
9	-1483.977572	1.613103
10	-1484.507050	1.542844
11	-1485.036528	1.468595
12	-1485.566006	1.390714
13	-1486.095484	1.310194
14	-1486.624963	1.228027
15	-1487.154441	1.142842
16	-1487.683919	1.055702
17	-1488.213397	0.967084
18	-1488.742875	0.876655
19	-1489.272353	0.786229
20	-1489.801831	0.697003
21	-1490.331310	0.610371
22	-1490.860788	0.528498
23	-1491.390266	0.453519
24	-1491.919744	0.387468
25	-1492.449222	0.332532
26	-1492.978700	0.290275
27	-1493.508178	0.259959
28	-1494.037657	0.238546
29	-1494.567135	0.223065
30	-1495.096613	0.210568
31	-1495.626091	0.198607
32	-1496.155569	0.184701
33	-1496.685047	0.166983
34	-1497.214525	0.143504
35	-1497.744004	0.112885
36	-1498.273482	0.073792
37	-1498.802960	0.028033
38	-1499.332438	-0.022843
bisection interval found by 1-dim search: [-1499.332438,-1498.802960]
No.75	 toolpath -1444.213825	[r = -1499.098206] is calculated within 6.553028s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1472.615138	2.017453
1	-1473.144799	1.985282
2	-1473.674460	1.960063
3	-1474.204122	1.935716
4	-1474.733783	1.906967
5	-1475.263444	1.870426
6	-1475.793106	1.824289
7	-1476.322767	1.769499
8	-1476.852429	1.708354
9	-1477.382090	1.641501
10	-1477.911751	1.569931
11	-1478.441413	1.495005
12	-1478.971074	1.416444
13	-1479.500735	1.336027
14	-1480.030397	1.252407
15	-1480.560058	1.166544
16	-1481.089720	1.078726
17	-1481.619381	0.989433
18	-1482.149042	0.898325
19	-1482.678704	0.807223
20	-1483.208365	0.717321
21	-1483.738026	0.630012
22	-1484.267688	0.547462
23	-1484.797349	0.471807
24	-1485.327010	0.405076
25	-1485.856672	0.349462
26	-1486.386333	0.306529
27	-1486.915995	0.275536
28	-1487.445656	0.253445
29	-1487.975317	0.237287
30	-1488.504979	0.224113
31	-1489.034640	0.211380
32	-1489.564301	0.196890
33	-1490.093963	0.178496
34	-1490.623624	0.154339
35	-1491.153286	0.123046
36	-1491.682947	0.083274
37	-1492.212608	0.036838
38	-1492.742270	-0.014715
bisection interval found by 1-dim search: [-1492.742270,-1492.212608]
No.76	 toolpath -1437.710473	[r = -1492.593820] is calculated within 6.494888s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1466.101749	2.051090
1	-1466.631590	2.018189
2	-1467.161431	1.992281
3	-1467.691273	1.967290
4	-1468.221114	1.937930
5	-1468.750956	1.900806
6	-1469.280797	1.854102
7	-1469.810639	1.798735
8	-1470.340480	1.736419
9	-1470.870321	1.668898
10	-1471.400163	1.597353
11	-1471.930004	1.521800
12	-1472.459846	1.442599
13	-1472.989687	1.360752
14	-1473.519529	1.276464
15	-1474.049370	1.190730
16	-1474.579211	1.102235
17	-1475.109053	1.011485
18	-1475.638894	0.920451
19	-1476.168736	0.828648
20	-1476.698577	0.737369
21	-1477.228418	0.649393
22	-1477.758260	0.566175
23	-1478.288101	0.489851
24	-1478.817943	0.422877
25	-1479.347784	0.366513
26	-1479.877626	0.322569
27	-1480.407467	0.290908
28	-1480.937308	0.268283
29	-1481.467150	0.251322
30	-1481.996991	0.237574
31	-1482.526833	0.224178
32	-1483.056674	0.209046
33	-1483.586515	0.190025
34	-1484.116357	0.165256
35	-1484.646198	0.133072
36	-1485.176040	0.092630
37	-1485.705881	0.045527
38	-1486.235723	-0.006695
bisection interval found by 1-dim search: [-1486.235723,-1485.705881]
No.77	 toolpath -1431.286663	[r = -1486.170010] is calculated within 6.483108s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1459.669089	2.058631
1	-1460.199108	2.030987
2	-1460.729126	2.005467
3	-1461.259144	1.976961
4	-1461.789163	1.941474
5	-1462.319181	1.896751
6	-1462.849200	1.842664
7	-1463.379218	1.781382
8	-1463.909237	1.714366
9	-1464.439255	1.642878
10	-1464.969273	1.567007
11	-1465.499292	1.488687
12	-1466.029310	1.467670
13	-1466.559329	1.385955
14	-1467.089347	1.301018
15	-1467.619365	1.213825
16	-1468.149384	1.124669
17	-1468.679402	1.034032
18	-1469.209421	0.941567
19	-1469.739439	0.849104
20	-1470.269457	0.757837
21	-1470.799476	0.669153
22	-1471.329494	0.585219
23	-1471.859513	0.508171
24	-1472.389531	0.440036
25	-1472.919550	0.383011
26	-1473.449568	0.338668
27	-1473.979586	0.306276
28	-1474.509605	0.282802
29	-1475.039623	0.265289
30	-1475.569642	0.250774
31	-1476.099660	0.236716
32	-1476.629678	0.220927
33	-1477.159697	0.201246
34	-1477.689715	0.175815
35	-1478.219734	0.142970
36	-1478.749752	0.101867
37	-1479.279770	0.054104
38	-1479.809789	0.001223
39	-1480.339807	-0.055020
bisection interval found by 1-dim search: [-1480.339807,-1479.809789]
No.78	 toolpath -1424.937312	[r = -1479.821694] is calculated within 6.529102s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1453.312068	2.091407
1	-1453.842260	2.062925
2	-1454.372453	2.036921
3	-1454.902645	2.007814
4	-1455.432838	1.971458
5	-1455.963030	1.926084
6	-1456.493223	1.871344
7	-1457.023415	1.809411
8	-1457.553608	1.741742
9	-1458.083800	1.669603
10	-1458.613993	1.593816
11	-1459.144185	1.514110
12	-1459.674378	1.431498
13	-1460.204571	1.346993
14	-1460.734763	1.259981
15	-1461.264956	1.170706
16	-1461.795148	1.079600
17	-1462.325341	0.986393
18	-1462.855533	0.893664
19	-1463.385726	0.801062
20	-1463.915918	0.710690
21	-1464.446111	0.624094
22	-1464.976303	0.544622
23	-1465.506496	0.473635
24	-1466.036688	0.456987
25	-1466.566881	0.399309
26	-1467.097073	0.354317
27	-1467.627266	0.321273
28	-1468.157458	0.297146
29	-1468.687651	0.278982
30	-1469.217843	0.263815
31	-1469.748036	0.249103
32	-1470.278228	0.232663
33	-1470.808421	0.212331
34	-1471.338613	0.186248
35	-1471.868806	0.152749
36	-1472.398998	0.110992
37	-1472.929191	0.062578
38	-1473.459383	0.009045
39	-1473.989576	-0.047847
bisection interval found by 1-dim search: [-1473.989576,-1473.459383]
No.79	 toolpath -1418.659398	[r = -1473.543779] is calculated within 6.552021s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1447.025584	2.123814
1	-1447.555948	2.094656
2	-1448.086312	2.068021
3	-1448.616676	2.038097
4	-1449.147040	2.001397
5	-1449.677404	1.955482
6	-1450.207768	1.900194
7	-1450.738132	1.837696
8	-1451.268495	1.769448
9	-1451.798859	1.696721
10	-1452.329223	1.619591
11	-1452.859587	1.539238
12	-1453.389951	1.456781
13	-1453.920315	1.370834
14	-1454.450679	1.283180
15	-1454.981043	1.193260
16	-1455.511407	1.101510
17	-1456.041771	1.008424
18	-1456.572134	0.914286
19	-1457.102498	0.821041
20	-1457.632862	0.730024
21	-1458.163226	0.643374
22	-1458.693590	0.562666
23	-1459.223954	0.491036
24	-1459.754318	0.429718
25	-1460.284682	0.380581
26	-1460.815046	0.343953
27	-1461.345410	0.317279
28	-1461.875773	0.297163
29	-1462.406137	0.280858
30	-1462.936501	0.265517
31	-1463.466865	0.248999
32	-1463.997229	0.229231
33	-1464.527593	0.203987
34	-1465.057957	0.171962
35	-1465.588321	0.131744
36	-1466.118685	0.120395
37	-1466.649049	0.070954
38	-1467.179412	0.016777
39	-1467.709776	-0.040758
bisection interval found by 1-dim search: [-1467.709776,-1467.179412]
No.80	 toolpath -1412.454036	[r = -1467.337382] is calculated within 6.547955s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1440.810754	2.155845
1	-1441.341287	2.126019
2	-1441.871819	2.098761
3	-1442.402352	2.068248
4	-1442.932884	2.030992
5	-1443.463417	1.984544
6	-1443.993949	1.928716
7	-1444.524482	1.865662
8	-1445.055015	1.796844
9	-1445.585547	1.722828
10	-1446.116080	1.645809
11	-1446.646612	1.564852
12	-1447.177145	1.480978
13	-1447.707677	1.395212
14	-1448.238210	1.306927
15	-1448.768742	1.216363
16	-1449.299275	1.123959
17	-1449.829808	1.029439
18	-1450.360340	0.935404
19	-1450.890873	0.841483
20	-1451.421405	0.749782
21	-1451.951938	0.661843
22	-1452.482470	0.581031
23	-1453.013003	0.508231
24	-1453.543536	0.446276
25	-1454.074068	0.396802
26	-1454.604601	0.359459
27	-1455.135133	0.331927
28	-1455.665666	0.311305
29	-1456.196198	0.294234
30	-1456.726731	0.278372
31	-1457.257263	0.261237
32	-1457.787796	0.240695
33	-1458.318329	0.215042
34	-1458.848861	0.182151
35	-1459.379394	0.141297
36	-1459.909926	0.093316
37	-1460.440459	0.039286
38	-1460.970991	-0.018095
bisection interval found by 1-dim search: [-1460.970991,-1460.440459]
No.81	 toolpath -1406.319797	[r = -1460.807790] is calculated within 6.470725s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1434.272331	2.189531
1	-1434.803041	2.159004
2	-1435.333750	2.131089
3	-1435.864459	2.099954
4	-1436.395168	2.062110
5	-1436.925877	2.014682
6	-1437.456586	1.958185
7	-1437.987296	1.894462
8	-1438.518005	1.824975
9	-1439.048714	1.750998
10	-1439.579423	1.672600
11	-1440.110132	1.591761
12	-1440.640842	1.507240
13	-1441.171551	1.419994
14	-1441.702260	1.331041
15	-1442.232969	1.239808
16	-1442.763678	1.146735
17	-1443.294387	1.052319
18	-1443.825097	0.956841
19	-1444.355806	0.862250
20	-1444.886515	0.769880
21	-1445.417224	0.681870
22	-1445.947933	0.599787
23	-1446.478643	0.526784
24	-1447.009352	0.464081
25	-1447.540061	0.413551
26	-1448.070770	0.375537
27	-1448.601479	0.347504
28	-1449.132188	0.326045
29	-1449.662898	0.308301
30	-1450.193607	0.291770
31	-1450.724316	0.273966
32	-1451.255025	0.252752
33	-1451.785734	0.226432
34	-1452.316444	0.193171
35	-1452.847153	0.151344
36	-1453.377862	0.102696
37	-1453.908571	0.047993
38	-1454.439280	-0.010055
bisection interval found by 1-dim search: [-1454.439280,-1453.908571]
No.82	 toolpath -1399.860590	[r = -1454.349619] is calculated within 6.559579s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1427.805468	2.222847
1	-1428.336351	2.191626
2	-1428.867234	2.162876
3	-1429.398117	2.131313
4	-1429.929000	2.092574
5	-1430.459883	2.044900
6	-1430.990766	1.987839
7	-1431.521649	1.923535
8	-1432.052532	1.852788
9	-1432.583415	1.778151
10	-1433.114298	1.699851
11	-1433.645181	1.617592
12	-1434.176064	1.532407
13	-1434.706947	1.445330
14	-1435.237830	1.354882
15	-1435.768713	1.262988
16	-1436.299596	1.169253
17	-1436.830479	1.074177
18	-1437.361362	0.978035
19	-1437.892245	0.882783
20	-1438.423128	0.789750
21	-1438.954011	0.701080
22	-1439.484894	0.618332
23	-1440.015777	0.544669
24	-1440.546660	0.481303
25	-1441.077544	0.430112
26	-1441.608427	0.391434
27	-1442.139310	0.362740
28	-1442.670193	0.340619
29	-1443.201076	0.322210
30	-1443.731959	0.305018
31	-1444.262842	0.286551
32	-1444.793725	0.264672
33	-1445.324608	0.237693
34	-1445.855491	0.203771
35	-1446.386374	0.161278
36	-1446.917257	0.111970
37	-1447.448140	0.056601
38	-1447.979023	-0.002106
bisection interval found by 1-dim search: [-1447.979023,-1447.448140]
No.83	 toolpath -1393.468737	[r = -1447.957767] is calculated within 6.518648s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1421.405052	2.255815
1	-1421.936107	2.223907
2	-1422.467161	2.194511
3	-1422.998215	2.162345
4	-1423.529269	2.123030
5	-1424.060324	2.074382
6	-1424.591378	2.016666
7	-1425.122432	1.951708
8	-1425.653487	1.880972
9	-1426.184541	1.805736
10	-1426.715595	1.726060
11	-1427.246650	1.643144
12	-1427.777704	1.558128
13	-1428.308758	1.469574
14	-1428.839812	1.379310
15	-1429.370867	1.286753
16	-1429.901921	1.192345
17	-1430.432975	1.095800
18	-1430.964030	0.999758
19	-1431.495084	0.903094
20	-1432.026138	0.809407
21	-1432.557192	0.720083
22	-1433.088247	0.637227
23	-1433.619301	0.562362
24	-1434.150355	0.498341
25	-1434.681410	0.446494
26	-1435.212464	0.407161
27	-1435.743518	0.377813
28	-1436.274573	0.355036
29	-1436.805627	0.335970
30	-1437.336681	0.318123
31	-1437.867735	0.299000
32	-1438.398790	0.276659
33	-1438.929844	0.248832
34	-1439.460898	0.214257
35	-1439.991953	0.171494
36	-1440.523007	0.121145
37	-1441.054061	0.065609
38	-1441.585115	0.005757
39	-1442.116170	-0.056223
bisection interval found by 1-dim search: [-1442.116170,-1441.585115]
No.84	 toolpath -1387.145353	[r = -1441.633346] is calculated within 6.593018s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1415.072199	2.288428
1	-1415.603422	2.255840
2	-1416.134645	2.226002
3	-1416.665867	2.193046
4	-1417.197090	2.153161
5	-1417.728313	2.103967
6	-1418.259536	2.045702
7	-1418.790759	1.980179
8	-1419.321982	1.908863
9	-1419.853205	1.832305
10	-1420.384428	1.752753
11	-1420.915651	1.669222
12	-1421.446874	1.582755
13	-1421.978097	1.494395
14	-1422.509320	1.402640
15	-1423.040543	1.309435
16	-1423.571766	1.214380
17	-1424.102989	1.117978
18	-1424.634212	1.020498
19	-1425.165435	0.923903
20	-1425.696658	0.829520
21	-1426.227881	0.739494
22	-1426.759103	0.655375
23	-1427.290326	0.580342
24	-1427.821549	0.515595
25	-1428.352772	0.463015
26	-1428.883995	0.422956
27	-1429.415218	0.392906
28	-1429.946441	0.369446
29	-1430.477664	0.349714
30	-1431.008887	0.331224
31	-1431.540110	0.311474
32	-1432.071333	0.288326
33	-1432.602556	0.260101
34	-1433.133779	0.224627
35	-1433.665002	0.181217
36	-1434.196225	0.130218
37	-1434.727448	0.074036
38	-1435.258671	0.013534
39	-1435.789894	-0.049094
bisection interval found by 1-dim search: [-1435.789894,-1435.258671]
No.85	 toolpath -1380.887402	[r = -1435.376432] is calculated within 6.626399s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1408.806981	2.320696
1	-1409.338370	2.287435
2	-1409.869759	2.256770
3	-1410.401148	2.223172
4	-1410.932537	2.182646
5	-1411.463926	2.133242
6	-1411.995315	2.074437
7	-1412.526704	2.007742
8	-1413.058093	1.935785
9	-1413.589482	1.859320
10	-1414.120871	1.778394
11	-1414.652260	1.694221
12	-1415.183649	1.607950
13	-1415.715038	1.518115
14	-1416.246427	1.426570
15	-1416.777816	1.332717
16	-1417.309205	1.237002
17	-1417.840594	1.139134
18	-1418.371983	1.041011
19	-1418.903372	0.943776
20	-1419.434761	0.848753
21	-1419.966150	0.758087
22	-1420.497539	0.673325
23	-1421.028928	0.597654
24	-1421.560317	0.532266
25	-1422.091706	0.479045
26	-1422.623095	0.438343
27	-1423.154484	0.407655
28	-1423.685873	0.383553
29	-1424.217263	0.363179
30	-1424.748652	0.344048
31	-1425.280041	0.323656
32	-1425.811430	0.299866
33	-1426.342819	0.271003
34	-1426.874208	0.234885
35	-1427.405597	0.190835
36	-1427.936986	0.139192
37	-1428.468375	0.082371
38	-1428.999764	0.021225
39	-1429.531153	-0.042042
bisection interval found by 1-dim search: [-1429.531153,-1428.999764]
No.86	 toolpath -1374.692880	[r = -1429.180872] is calculated within 6.584730s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1402.603237	2.352638
1	-1403.134789	2.318711
2	-1403.666342	2.287422
3	-1404.197895	2.253239
4	-1404.729448	2.212159
5	-1405.261000	2.162227
6	-1405.792553	2.102888
7	-1406.324106	2.035638
8	-1406.855658	1.963115
9	-1407.387211	1.886074
10	-1407.918764	1.804556
11	-1408.450316	1.719781
12	-1408.981869	1.632060
13	-1409.513422	1.542446
14	-1410.044975	1.449410
15	-1410.576527	1.354924
16	-1411.108080	1.258575
17	-1411.639633	1.160875
18	-1412.171185	1.062084
19	-1412.702738	0.964174
20	-1413.234291	0.868469
21	-1413.765843	0.777114
22	-1414.297396	0.691652
23	-1414.828949	0.614785
24	-1415.360502	0.548763
25	-1415.892054	0.494909
26	-1416.423607	0.453572
27	-1416.955160	0.422250
28	-1417.486712	0.397514
29	-1418.018265	0.376503
30	-1418.549818	0.356740
31	-1419.081371	0.335713
32	-1419.612923	0.311495
33	-1420.144476	0.281791
34	-1420.676029	0.245366
35	-1421.207581	0.200353
36	-1421.739134	0.148538
37	-1422.270687	0.090620
38	-1422.802239	0.029376
39	-1423.333792	-0.035064
bisection interval found by 1-dim search: [-1423.333792,-1422.802239]
No.87	 toolpath -1368.555626	[r = -1423.044657] is calculated within 6.605326s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1396.458953	2.358610
1	-1396.990667	2.326483
2	-1397.522381	2.292922
3	-1398.054095	2.253437
4	-1398.585809	2.205218
5	-1399.117523	2.147005
6	-1399.649237	2.081616
7	-1400.180952	2.009828
8	-1400.712666	1.933025
9	-1401.244380	1.851327
10	-1401.776094	1.766821
11	-1402.307808	1.679939
12	-1402.839522	1.655932
13	-1403.371236	1.565695
14	-1403.902950	1.472894
15	-1404.434664	1.376913
16	-1404.966378	1.279936
17	-1405.498092	1.181610
18	-1406.029806	1.082190
19	-1406.561520	0.983653
20	-1407.093234	0.887319
21	-1407.624949	0.795338
22	-1408.156663	0.709246
23	-1408.688377	0.632246
24	-1409.220091	0.565099
25	-1409.751805	0.510617
26	-1410.283519	0.468651
27	-1410.815233	0.436703
28	-1411.346947	0.411338
29	-1411.878661	0.389697
30	-1412.410375	0.369306
31	-1412.942089	0.347651
32	-1413.473803	0.322595
33	-1414.005517	0.292474
34	-1414.537231	0.255422
35	-1415.068945	0.209777
36	-1415.600660	0.157337
37	-1416.132374	0.098788
38	-1416.664088	0.036375
39	-1417.195802	-0.028154
bisection interval found by 1-dim search: [-1417.195802,-1416.664088]
No.88	 toolpath -1362.477781	[r = -1416.965773] is calculated within 6.967356s.
-----
initial linear search begins: 
No.	x	f(x)
0	-1390.372113	2.389916
1	-1390.903986	2.357371
2	-1391.435860	2.323023
3	-1391.967733	2.282992
4	-1392.499606	2.234250
5	-1393.031479	2.175517
6	-1393.563352	2.109597
7	-1394.095226	2.036578
8	-1394.627099	1.959154
9	-1395.158972	1.877618
10	-1395.690845	1.792526
11	-1396.222718	1.704201
12	-1396.754592	1.613708
13	-1397.286465	1.520363
14	-1397.818338	1.425257
15	-1398.350211	1.327906
16	-1398.882084	1.228887
17	-1399.413958	1.129302
18	-1399.945831	1.029479
19	-1400.477704	0.931516
20	-1401.009577	0.837534
21	-1401.541450	0.749021
22	-1402.073324	0.668682
23	-1402.605197	0.649046
24	-1403.137070	0.581696
25	-1403.668943	0.526507
26	-1404.200816	0.483842
27	-1404.732690	0.451218
28	-1405.264563	0.425197
29	-1405.796436	0.402916
30	-1406.328309	0.381908
31	-1406.860182	0.359652
32	-1407.392056	0.334010
33	-1407.923929	0.303051
34	-1408.455802	0.265379
35	-1408.987675	0.219523
36	-1409.519548	0.166049
37	-1410.051422	0.107394
38	-1410.583295	0.044387
39	-1411.115168	-0.020746
bisection interval found by 1-dim search: [-1411.115168,-1410.583295]
No.89	 toolpath -1356.457330	[r = -1410.946361] is calculated within 6.808121s.
